경쟁자 수,교통 수,임대료,점심저녁시간대 생활인구수,집객시설 수,총생활인구수,타업종경쟁자,타업종비율
567,175,4860,18036.51486,9,19789.68316,341,0.375550661
670,164,1314,18036.51486,11,19789.68316,432,0.392014519
489,167,885,18036.51486,6,19789.68316,312,0.389513109
315,72,2507,26677.27886,14,27097.23703,257,0.449300699
536,122,2203,26677.27886,4,27097.23703,358,0.400447427
449,108,1267,26677.27886,5,27097.23703,304,0.403718459
322,86,1145,26677.27886,13,27097.23703,249,0.436077058
251,75,579,26677.27886,21,27097.23703,275,0.522813688
310,77,2699,26677.27886,13,27097.23703,249,0.445438283
321,69,5012,26677.27886,10,27097.23703,232,0.419529837
569,112,2978,26677.27886,9,27097.23703,391,0.407291667
317,89,3818,26677.27886,13,27097.23703,246,0.436944938
251,75,579,26677.27886,21,27097.23703,275,0.522813688
251,75,579,26677.27886,21,27097.23703,275,0.522813688
251,75,579,26677.27886,21,27097.23703,275,0.522813688
318,75,810,26677.27886,13,27097.23703,250,0.440140845
320,77,1077,26677.27886,10,27097.23703,232,0.420289855
316,85,3548,26677.27886,12,27097.23703,245,0.436720143
313,74,1415,26677.27886,14,27097.23703,256,0.449912127
569,112,1828,26677.27886,9,27097.23703,391,0.407291667
381,98,833,26677.27886,2,27097.23703,259,0.4046875
674,62,635,40993.88901,14,38845.36698,680,0.502215657
690,62,1791,40993.88901,14,38845.36698,722,0.511331445
508,53,4909,40993.88901,18,38845.36698,608,0.544802867
993,85,6358,40993.88901,13,38845.36698,993,0.5
640,61,4658,40993.88901,18,38845.36698,728,0.532163743
671,64,954,40993.88901,17,38845.36698,745,0.526129944
799,72,1373,40993.88901,11,38845.36698,850,0.515463918
721,66,601,40993.88901,14,38845.36698,742,0.507177033
714,65,673,40993.88901,14,38845.36698,744,0.510288066
794,69,3908,40993.88901,18,38845.36698,898,0.530732861
721,66,3427,40993.88901,14,38845.36698,742,0.507177033
714,65,2704,40993.88901,14,38845.36698,744,0.510288066
721,66,548,40993.88901,14,38845.36698,742,0.507177033
714,65,673,40993.88901,14,38845.36698,744,0.510288066
714,65,673,40993.88901,14,38845.36698,744,0.510288066
682,65,4274,40993.88901,14,38845.36698,718,0.512857143
993,85,2455,40993.88901,13,38845.36698,993,0.5
714,65,636,40993.88901,14,38845.36698,744,0.510288066
721,66,3240,40993.88901,14,38845.36698,742,0.507177033
549,51,636,40993.88901,20,38845.36698,657,0.544776119
549,51,2272,40993.88901,20,38845.36698,657,0.544776119
721,66,1231,40993.88901,14,38845.36698,742,0.507177033
721,66,873,40993.88901,14,38845.36698,742,0.507177033
993,85,737,40993.88901,13,38845.36698,993,0.5
993,85,3828,40993.88901,13,38845.36698,993,0.5
721,66,921,40993.88901,14,38845.36698,742,0.507177033
804,66,2830,40993.88901,11,38845.36698,836,0.509756098
804,70,6274,40993.88901,11,38845.36698,846,0.512727273
656,66,4039,40993.88901,16,38845.36698,703,0.517292127
758,71,500,40993.88901,18,38845.36698,883,0.538086533
575,57,2026,40993.88901,18,38845.36698,705,0.55078125
720,70,14847,40993.88901,17,38845.36698,901,0.555829735
721,66,834,40993.88901,14,38845.36698,742,0.507177033
993,85,1186,40993.88901,13,38845.36698,993,0.5
993,85,3315,40993.88901,13,38845.36698,993,0.5
656,66,2264,40993.88901,16,38845.36698,703,0.517292127
993,85,2522,40993.88901,13,38845.36698,993,0.5
721,66,1082,40993.88901,14,38845.36698,742,0.507177033
721,66,932,40993.88901,14,38845.36698,742,0.507177033
721,66,805,40993.88901,14,38845.36698,742,0.507177033
721,66,1029,40993.88901,14,38845.36698,742,0.507177033
721,66,4275,40993.88901,14,38845.36698,742,0.507177033
656,66,3407,40993.88901,16,38845.36698,703,0.517292127
715,63,3749,40993.88901,14,38845.36698,728,0.504504505
681,67,1091,40993.88901,20,38845.36698,789,0.536734694
506,55,4502,40993.88901,15,38845.36698,592,0.539162113
598,55,1609,19677.17733,9,19077.5725,409,0.406156902
457,64,3548,19677.17733,15,19077.5725,414,0.475315729
424,63,2128,19677.17733,16,19077.5725,371,0.466666667
580,61,5164,19677.17733,11,19077.5725,389,0.401444788
452,63,1171,19677.17733,14,19077.5725,387,0.461263409
454,61,826,19677.17733,11,19077.5725,395,0.465253239
422,62,3727,19677.17733,16,19077.5725,364,0.463104326
538,63,839,19677.17733,11,19077.5725,424,0.440748441
473,59,1659,19677.17733,13,19077.5725,352,0.426666667
582,58,3113,19677.17733,11,19077.5725,394,0.403688525
416,62,1588,19677.17733,13,19077.5725,362,0.46529563
472,59,1144,19677.17733,13,19077.5725,349,0.425091352
612,63,1144,19677.17733,11,19077.5725,471,0.434903047
458,64,1274,19677.17733,14,19077.5725,388,0.458628842
456,61,934,19677.17733,13,19077.5725,351,0.434944238
552,63,858,19677.17733,11,19077.5725,349,0.387347392
578,60,2935,19677.17733,10,19077.5725,396,0.406570842
447,61,794,19677.17733,12,19077.5725,397,0.470379147
463,62,1258,19677.17733,12,19077.5725,407,0.467816092
496,65,6688,19677.17733,12,19077.5725,385,0.437003405
477,94,742,14380.88502,13,15004.51502,422,0.469410456
460,92,1577,14380.88502,13,15004.51502,416,0.474885845
452,93,1448,14380.88502,13,15004.51502,393,0.465088757
492,85,1003,14380.88502,15,15004.51502,414,0.456953642
465,92,1646,14380.88502,13,15004.51502,404,0.464902186
477,94,621,14380.88502,13,15004.51502,422,0.469410456
530,86,1391,14380.88502,12,15004.51502,435,0.450777202
418,86,1987,16595.98649,12,18481.86145,384,0.478802993
440,95,2739,16595.98649,12,18481.86145,387,0.467956469
358,96,2984,16595.98649,11,18481.86145,322,0.473529412
356,94,2236,16595.98649,10,18481.86145,326,0.478005865
450,93,1672,16595.98649,15,18481.86145,413,0.478563152
346,93,1663,16595.98649,11,18481.86145,308,0.470948012
450,91,8264,16595.98649,12,18481.86145,393,0.466192171
432,94,4046,16595.98649,12,18481.86145,382,0.469287469
446,95,4194,16595.98649,14,18481.86145,407,0.477139508
441,96,4071,16595.98649,13,18481.86145,402,0.476868327
444,96,3182,16595.98649,12,18481.86145,399,0.473309609
733,87,1542,14703.70065,7,15247.23543,491,0.401143791
358,80,1577,14703.70065,7,15247.23543,302,0.457575758
336,86,4628,14703.70065,8,15247.23543,293,0.46581876
466,85,1118,14703.70065,8,15247.23543,352,0.430317848
379,64,697,14703.70065,6,15247.23543,297,0.439349112
320,62,3908,22650.40269,9,24069.59279,263,0.451114923
306,64,1815,22650.40269,9,24069.59279,260,0.459363958
298,61,3822,22650.40269,8,24069.59279,250,0.45620438
348,71,1672,22650.40269,10,24069.59279,297,0.460465116
349,58,3318,15798.86142,11,14878.22578,281,0.446031746
456,61,6225,15798.86142,15,14878.22578,402,0.468531469
343,68,4730,15798.86142,12,14878.22578,296,0.463223787
473,60,2234,15798.86142,15,14878.22578,422,0.47150838
418,47,2498,15798.86142,18,14878.22578,449,0.517877739
356,70,5000,15798.86142,12,14878.22578,313,0.467862481
338,62,3956,15798.86142,11,14878.22578,280,0.453074434
418,47,8345,15798.86142,18,14878.22578,449,0.517877739
343,68,18590,15798.86142,12,14878.22578,296,0.463223787
467,63,3435,15798.86142,16,14878.22578,414,0.469920545
393,53,1018,23158.27997,14,25866.4605,384,0.494208494
412,63,855,23158.27997,15,25866.4605,371,0.473818646
398,67,1636,23158.27997,15,25866.4605,361,0.475625823
211,61,1424,19795.33566,8,21249.51004,160,0.431266846
223,60,4824,19795.33566,7,21249.51004,169,0.431122449
246,54,949,19795.33566,7,21249.51004,182,0.425233645
246,54,1568,19795.33566,7,21249.51004,182,0.425233645
313,61,2893,19795.33566,10,21249.51004,245,0.4390681
237,60,2450,19795.33566,8,21249.51004,184,0.437054632
207,61,627,19795.33566,7,21249.51004,156,0.429752066
208,62,3481,19795.33566,8,21249.51004,160,0.434782609
238,61,1433,19795.33566,7,21249.51004,189,0.442622951
277,57,633,19795.33566,9,21249.51004,248,0.472380952
233,55,836,19795.33566,7,21249.51004,175,0.428921569
207,62,2232,19795.33566,7,21249.51004,157,0.431318681
247,61,2144,19795.33566,8,21249.51004,194,0.439909297
265,37,1068,31098.29863,4,29272.37462,205,0.436170213
265,37,449,31098.29863,4,29272.37462,205,0.436170213
265,37,352,31098.29863,4,29272.37462,205,0.436170213
404,69,3165,31098.29863,11,29272.37462,339,0.456258412
265,37,491,31098.29863,4,29272.37462,205,0.436170213
351,53,2454,31098.29863,7,29272.37462,292,0.454121306
265,37,380,31098.29863,4,29272.37462,205,0.436170213
386,54,1042,31098.29863,9,29272.37462,332,0.462395543
265,37,316,31098.29863,4,29272.37462,205,0.436170213
265,37,430,31098.29863,4,29272.37462,205,0.436170213
265,37,2585,31098.29863,4,29272.37462,205,0.436170213
374,54,3051,31098.29863,8,29272.37462,313,0.455604076
265,37,487,31098.29863,4,29272.37462,205,0.436170213
364,56,1301,31098.29863,8,29272.37462,302,0.453453453
81,30,1812,33973.95061,6,35586.95001,55,0.404411765
81,33,2203,33973.95061,6,35586.95001,56,0.408759124
99,43,2439,33973.95061,7,35586.95001,68,0.407185629
80,33,5226,33973.95061,6,35586.95001,56,0.411764706
96,44,3098,33973.95061,7,35586.95001,65,0.403726708
80,35,968,33973.95061,6,35586.95001,57,0.416058394
111,44,1916,33973.95061,7,35586.95001,71,0.39010989
81,31,2891,33973.95061,6,35586.95001,55,0.404411765
120,45,2132,33973.95061,8,35586.95001,74,0.381443299
93,41,3179,33973.95061,7,35586.95001,69,0.425925926
82,42,4320,33973.95061,7,35586.95001,57,0.410071942
82,32,3111,33973.95061,6,35586.95001,56,0.405797101
319,28,2896,19131.085,5,20500.48348,331,0.509230769
534,62,5387,19131.085,12,20500.48348,462,0.463855422
562,60,5930,19131.085,11,20500.48348,503,0.472300469
388,39,2109,19131.085,8,20500.48348,326,0.456582633
459,66,837,19131.085,11,20500.48348,406,0.469364162
384,40,3130,19131.085,7,20500.48348,397,0.508322663
526,62,4906,19131.085,12,20500.48348,458,0.465447154
398,40,5222,19131.085,8,20500.48348,331,0.454046639
358,26,3589,19131.085,4,20500.48348,333,0.481910275
506,64,1690,19131.085,12,20500.48348,447,0.469045121
564,60,5821,19131.085,10,20500.48348,510,0.474860335
354,31,1668,19131.085,6,20500.48348,356,0.501408451
556,59,722,19131.085,11,20500.48348,479,0.462801932
378,36,1285,19131.085,7,20500.48348,310,0.450581395
500,59,471,19131.085,12,20500.48348,441,0.468650372
331,23,541,19131.085,4,20500.48348,283,0.460912052
302,24,2930,19131.085,3,20500.48348,333,0.524409449
520,58,2532,19131.085,11,20500.48348,462,0.470468432
476,64,1044,19131.085,12,20500.48348,425,0.471698113
563,62,903,19131.085,11,20500.48348,499,0.469868173
520,58,3304,19131.085,12,20500.48348,462,0.470468432
500,59,406,19131.085,12,20500.48348,441,0.468650372
510,64,6192,19131.085,12,20500.48348,449,0.468196038
538,64,823,19131.085,11,20500.48348,465,0.463609172
434,46,2910,19131.085,8,20500.48348,381,0.467484663
560,60,886,19131.085,11,20500.48348,482,0.462571977
560,60,886,19131.085,11,20500.48348,482,0.462571977
398,40,665,19131.085,8,20500.48348,331,0.454046639
506,64,1582,19131.085,12,20500.48348,447,0.469045121
368,33,2929,19131.085,5,20500.48348,375,0.504710633
563,62,973,19131.085,11,20500.48348,499,0.469868173
312,23,745,19131.085,3,20500.48348,303,0.492682927
562,61,2231,19131.085,11,20500.48348,502,0.471804511
491,61,782,19131.085,12,20500.48348,436,0.470334412
461,66,1734,19131.085,11,20500.48348,414,0.473142857
396,28,1286,19131.085,5,20500.48348,365,0.479632063
496,68,851,19131.085,13,20500.48348,431,0.464940669
564,61,6851,19131.085,11,20500.48348,502,0.470919325
341,35,4264,19131.085,7,20500.48348,369,0.51971831
560,60,633,19131.085,11,20500.48348,482,0.462571977
379,33,5459,19131.085,7,20500.48348,382,0.501971091
500,59,471,19131.085,12,20500.48348,441,0.468650372
569,60,11560,19131.085,11,20500.48348,501,0.468224299
634,56,1929,23329.60797,14,23585.72947,866,0.577333333
634,56,3097,23329.60797,14,23585.72947,866,0.577333333
609,58,3356,23329.60797,10,23585.72947,796,0.566548043
695,63,793,23329.60797,18,23585.72947,933,0.573095823
752,61,14905,23329.60797,11,23585.72947,929,0.552647234
295,25,895,23329.60797,7,23585.72947,400,0.575539568
271,29,846,23329.60797,4,23585.72947,308,0.531951641
752,61,5642,23329.60797,11,23585.72947,929,0.552647234
688,63,1128,23329.60797,18,23585.72947,920,0.572139303
464,38,677,23329.60797,9,23585.72947,657,0.586083854
634,56,2010,23329.60797,14,23585.72947,866,0.577333333
634,56,3290,23329.60797,14,23585.72947,866,0.577333333
638,61,3357,23329.60797,10,23585.72947,803,0.557251908
658,59,508,23329.60797,19,23585.72947,870,0.569371728
1142,79,8175,28056.87549,12,25991.88687,1074,0.48465704
829,67,2654,28056.87549,14,25991.88687,952,0.534531162
508,38,962,28056.87549,7,25991.88687,624,0.551236749
674,65,3722,28056.87549,10,25991.88687,837,0.55393779
672,44,508,28056.87549,5,25991.88687,655,0.493594574
1149,79,6513,28056.87549,12,25991.88687,1090,0.486824475
629,47,711,28056.87549,9,25991.88687,754,0.545191612
1004,71,1208,28056.87549,12,25991.88687,995,0.497748874
1092,77,1531,28056.87549,12,25991.88687,1041,0.488045007
488,41,2098,28056.87549,9,25991.88687,638,0.56660746
832,68,2545,28056.87549,14,25991.88687,945,0.53179516
584,49,1691,28056.87549,9,25991.88687,749,0.561890473
531,43,816,28056.87549,9,25991.88687,698,0.567941416
720,50,782,28056.87549,9,25991.88687,784,0.521276596
789,66,1692,28056.87549,12,25991.88687,950,0.546290972
577,53,1369,28056.87549,9,25991.88687,746,0.563869992
826,66,4400,28056.87549,12,25991.88687,975,0.541365908
847,68,30624,28056.87549,14,25991.88687,957,0.530487805
1069,75,1313,28056.87549,11,25991.88687,1022,0.488761358
818,67,1794,28056.87549,12,25991.88687,963,0.540707468
320,26,4512,28056.87549,7,25991.88687,435,0.57615894
856,70,2795,28056.87549,12,25991.88687,973,0.531984691
581,49,1421,28056.87549,9,25991.88687,748,0.562829195
713,49,1857,28056.87549,9,25991.88687,792,0.526245847
800,51,2458,28056.87549,5,25991.88687,770,0.49044586
735,44,2369,28056.87549,5,25991.88687,727,0.497264022
343,30,1658,28056.87549,6,25991.88687,443,0.563613232
1030,73,725,28056.87549,12,25991.88687,1005,0.493857494
854,70,3110,28056.87549,14,25991.88687,955,0.527915976
854,70,2623,28056.87549,14,25991.88687,955,0.527915976
739,51,4473,28056.87549,7,25991.88687,785,0.515091864
530,43,1117,28056.87549,9,25991.88687,695,0.567346939
678,66,3213,20116.34637,14,19882.20132,660,0.493273543
688,68,2817,20116.34637,13,19882.20132,672,0.494117647
704,61,5432,20116.34637,13,19882.20132,672,0.488372093
691,68,3261,20116.34637,13,19882.20132,670,0.492285084
674,64,2755,20116.34637,13,19882.20132,650,0.490936556
727,61,3169,20116.34637,13,19882.20132,682,0.484031228
714,62,2669,20116.34637,13,19882.20132,676,0.486330935
653,64,2778,20116.34637,13,19882.20132,618,0.486231314
727,63,824,20116.34637,13,19882.20132,687,0.485855728
707,62,969,20116.34637,13,19882.20132,672,0.487309645
681,67,3672,20116.34637,14,19882.20132,668,0.495181616
691,68,2391,20116.34637,14,19882.20132,674,0.493772894
673,65,2584,20116.34637,13,19882.20132,647,0.490151515
703,65,1212,20116.34637,13,19882.20132,670,0.48798252
752,69,1498,20116.34637,16,19882.20132,711,0.485987697
607,64,3189,20116.34637,11,19882.20132,573,0.48559322
703,81,1903,16432.31839,5,16762.08091,509,0.419966997
661,77,1167,16432.31839,5,16762.08091,507,0.434075342
701,76,1489,16432.31839,5,16762.08091,535,0.432847896
742,65,1789,16432.31839,11,16762.08091,678,0.477464789
669,73,603,16432.31839,8,16762.08091,500,0.427715997
655,74,613,16432.31839,6,16762.08091,508,0.436801376
692,71,4362,16432.31839,6,16762.08091,574,0.453396524
701,76,519,16432.31839,5,16762.08091,535,0.432847896
685,72,705,16432.31839,6,16762.08091,555,0.447580645
690,77,642,16432.31839,5,16762.08091,535,0.436734694
640,74,1069,16432.31839,5,16762.08091,494,0.435626102
465,56,3053,17915.96462,8,19967.88962,283,0.378342246
812,60,2155,17915.96462,11,19967.88962,737,0.475790833
661,73,955,17915.96462,5,19967.88962,409,0.382242991
821,59,549,17915.96462,12,19967.88962,728,0.469980633
780,67,1604,17915.96462,11,19967.88962,683,0.466848941
613,75,808,17915.96462,6,19967.88962,381,0.383299799
532,59,1591,17915.96462,8,19967.88962,341,0.390607102
609,76,697,17915.96462,6,19967.88962,380,0.384226491
781,69,749,17915.96462,10,19967.88962,685,0.467257844
414,55,1694,17915.96462,8,19967.88962,242,0.368902439
673,66,3471,19023.37135,14,18453.43061,629,0.483102919
676,65,4541,19023.37135,14,18453.43061,625,0.480399693
703,66,2790,19023.37135,14,18453.43061,666,0.486486486
611,74,1313,19023.37135,11,18453.43061,553,0.475085911
654,76,1419,19023.37135,14,18453.43061,606,0.480952381
648,66,3080,19023.37135,14,18453.43061,613,0.486122125
633,67,2913,19023.37135,14,18453.43061,596,0.484947111
711,75,1054,19023.37135,14,18453.43061,655,0.479502196
1062,75,1092,19023.37135,15,18453.43061,786,0.425324675
1054,93,764,43038.28137,14,40420.37194,526,0.332911392
1156,86,2115,43038.28137,17,40420.37194,633,0.353828955
1239,76,4221,43038.28137,17,40420.37194,699,0.360681115
1137,80,365,43038.28137,17,40420.37194,623,0.353977273
1072,97,523,43038.28137,17,40420.37194,535,0.332918482
891,81,2262,43038.28137,15,40420.37194,563,0.387207703
984,79,5746,43038.28137,15,40420.37194,608,0.381909548
874,83,4370,43038.28137,15,40420.37194,556,0.388811189
1126,87,1986,43038.28137,17,40420.37194,617,0.353987378
1137,80,1216,43038.28137,17,40420.37194,623,0.353977273
807,88,404,43038.28137,10,40420.37194,509,0.386778116
1203,78,558,43038.28137,15,40420.37194,575,0.323397075
1217,76,4677,43038.28137,16,40420.37194,609,0.333515882
1055,95,1520,43038.28137,12,40420.37194,531,0.33480454
1260,74,1803,43038.28137,16,40420.37194,732,0.36746988
1128,85,4619,43038.28137,16,40420.37194,614,0.352468427
1217,76,8265,43038.28137,16,40420.37194,609,0.333515882
1255,72,737,43038.28137,15,40420.37194,668,0.347373895
1143,84,509,43038.28137,15,40420.37194,563,0.330011723
941,78,935,43038.28137,13,40420.37194,545,0.366756393
876,81,4668,43038.28137,15,40420.37194,561,0.39039666
882,83,2221,43038.28137,15,40420.37194,560,0.388349515
1241,80,3019,43038.28137,16,40420.37194,738,0.372915614
1167,79,589,43038.28137,18,40420.37194,631,0.350945495
1276,71,1171,43038.28137,16,40420.37194,762,0.373895976
1077,81,6568,43038.28137,18,40420.37194,595,0.355861244
1051,80,368,43038.28137,15,40420.37194,575,0.353628536
1157,80,486,43038.28137,17,40420.37194,626,0.351093662
1260,77,2947,43038.28137,17,40420.37194,749,0.3728223
1153,81,487,43038.28137,17,40420.37194,633,0.354423292
1120,78,3554,43038.28137,14,40420.37194,513,0.314145744
918,84,1044,43038.28137,14,40420.37194,582,0.388
909,78,1212,43038.28137,12,40420.37194,567,0.384146341
