경쟁자 수,교육 수,교통 수,버퍼내폐업비율,아파트 세대수,임대료,점심저녁시간대 생활인구수,집객시설 수,타업종경쟁자,타업종비율
175,65,102,0.373483146,4048,9833,20821.24615,25,2050,0.921348315
123,58,68,0.339673913,1032,1542,14060.3669,30,2085,0.944293478
220,32,65,0.354214497,1654,1712,13854.49042,62,2829,0.927845195
231,88,85,0.339560108,1654,2589,13854.49042,69,3088,0.930400723
151,22,55,0.327639071,1032,2844,13854.49042,33,2132,0.933858958
185,64,98,0.312807882,1330,3110,27829.2449,42,2657,0.934904996
49,166,52,0.535372849,6459,1182,24113.64599,7,997,0.953154876
98,196,96,0.440282686,17116,1113,33390.6679,11,1317,0.930742049
71,117,76,0.525387493,8930,1820,30713.91024,12,1800,0.962052378
78,118,77,0.52507837,10129,1166,30713.91024,10,1836,0.959247649
64,116,98,0.53724605,14348,1026,30713.91024,19,1708,0.963882619
76,115,75,0.524219591,8895,827,30713.91024,12,1782,0.959095802
76,132,75,0.524767802,11029,1059,30713.91024,13,1862,0.960784314
64,116,98,0.53724605,14348,5672,30713.91024,16,1708,0.963882619
505,304,149,0.550657895,7030,3942,92063.85439,20,4055,0.889254386
467,331,152,0.548752834,8054,3596,92063.85439,29,4384,0.903731189
399,329,152,0.531195079,5781,1223,92063.85439,34,4153,0.912346221
471,251,127,0.557943925,6045,735,92063.85439,18,3809,0.889953271
457,237,119,0.559489403,5405,1178,92063.85439,26,3695,0.889932563
382,288,139,0.522899829,3743,1867,92063.85439,26,3701,0.906441342
480,327,149,0.549200492,8054,1858,92063.85439,29,4398,0.901599016
460,246,131,0.559764706,6768,4284,92063.85439,19,3790,0.891764706
452,226,114,0.560886508,5405,1269,92063.85439,19,3654,0.889917194
471,251,127,0.557943925,6045,843,92063.85439,18,3809,0.889953271
494,331,147,0.550361337,5337,2085,92063.85439,20,3934,0.888437218
389,288,138,0.523355344,3743,1938,92063.85439,30,3700,0.904866716
421,183,102,0.555470543,4282,3390,26465.70576,16,3500,0.892629431
466,328,151,0.54978532,8054,2399,25660.57992,30,4425,0.904722961
475,331,155,0.550528204,7688,2247,25660.57992,30,4542,0.905321906
478,326,152,0.550342328,8054,2246,25660.57992,30,4488,0.903745469
319,323,45,0.511127596,5899,1307,53069.27567,208,2377,0.881676558
319,323,45,0.511127596,5899,1362,53069.27567,209,2377,0.881676558
319,323,45,0.511127596,5899,838,53069.27567,209,2377,0.881676558
319,323,45,0.511127596,5899,455,53069.27567,208,2377,0.881676558
274,472,51,0.498791854,8967,7117,18597.21201,229,2623,0.905419399
239,456,51,0.503290747,9258,3792,18597.21201,220,2344,0.907471932
268,488,47,0.487299726,6138,4456,18597.21201,263,2291,0.89527159
315,490,54,0.48871931,7042,5205,18597.21201,263,2699,0.895487724
234,448,45,0.504962287,9022,5142,18597.21201,216,2285,0.907105994
240,436,44,0.499608457,8314,2887,18597.21201,235,2314,0.906029757
254,476,50,0.501269496,9258,3547,18597.21201,217,2503,0.907870874
284,475,52,0.498655914,8967,1350,18597.21201,231,2692,0.904569892
112,685,77,0.532726238,15036,936,30970.59425,20,1645,0.93625498
411,424,96,0.495266148,7731,2033,134994.9088,171,4342,0.913528298
450,463,100,0.508148439,6653,4130,134994.9088,201,4643,0.911643432
359,389,71,0.490177515,8251,7457,134994.9088,115,3866,0.915029586
377,387,92,0.494224789,5361,597,134994.9088,178,4125,0.91625944
448,470,102,0.508020344,5550,9738,134994.9088,190,4664,0.912363067
409,469,96,0.499185668,7750,3350,134994.9088,164,4503,0.916734528
289,287,71,0.501240695,6929,15675,134994.9088,67,3338,0.920319824
383,401,93,0.495092694,5726,2248,134994.9088,177,4202,0.916466739
414,471,96,0.498179612,6401,4442,134994.9088,166,4530,0.916262136
286,235,70,0.50921463,6066,688,134994.9088,69,3241,0.918911256
377,387,92,0.494224789,5361,872,134994.9088,178,4125,0.91625944
340,316,78,0.495928942,2429,1060,134994.9088,181,3713,0.916111522
387,364,92,0.496306246,5474,673,134994.9088,180,4080,0.913364674
281,236,70,0.501256632,5941,2235,134994.9088,67,3300,0.921530299
402,481,95,0.497197426,6752,5406,134994.9088,168,4415,0.916545568
319,339,73,0.49030256,9076,10336,58126.24751,63,3548,0.917507111
319,339,73,0.49030256,9076,10773,58126.24751,63,3548,0.917507111
319,339,73,0.49030256,9076,5754,58126.24751,65,3548,0.917507111
319,339,73,0.49030256,9076,1676,58126.24751,67,3548,0.917507111
341,363,71,0.489335317,8302,4581,58126.24751,104,3691,0.915426587
31,151,89,0.546153846,8685,5206,27908.211,10,1399,0.978321678
43,111,80,0.419171405,9587,927,12435.85358,12,1188,0.96506905
182,90,142,0.336650083,4334,15946,32112.02428,52,1627,0.899391929
121,83,126,0.341543514,3309,1862,32112.02428,61,1097,0.900656814
130,79,132,0.331554878,3605,1536,32112.02428,59,1182,0.900914634
185,105,126,0.341164953,894,13706,86021.11043,106,1858,0.909446892
190,110,126,0.343104277,894,3022,86021.11043,113,1891,0.908697741
185,105,126,0.341164953,894,4591,86021.11043,107,1858,0.909446892
89,98,107,0.428931876,11012,1479,13865.29669,21,1100,0.925147183
105,80,98,0.413589365,10552,877,63564.3509,15,1249,0.922451994
111,52,86,0.401479489,6771,1153,63564.3509,12,1376,0.92535306
317,1482,81,0.501806141,13968,3983,49884.88825,51,3005,0.904575557
308,1465,81,0.499692308,13968,3933,49884.88825,50,2942,0.905230769
321,1623,78,0.500747384,15170,1752,49884.88825,53,3024,0.904035874
281,1376,76,0.489020565,10692,1773,58872.21116,50,2588,0.902056466
298,1408,78,0.500318269,14156,1619,58872.21116,48,2844,0.905155952
266,1308,68,0.492081031,10610,958,58872.21116,45,2449,0.902025783
294,1404,78,0.497725796,13106,5416,58872.21116,46,2784,0.904483431
88,222,90,0.462626263,7495,487,24634.25263,14,1397,0.940740741
88,212,91,0.46257586,7495,672,24634.25263,14,1395,0.940660823
83,59,55,0.482834186,1712,647,19674.05146,8,1286,0.939371804
69,61,39,0.528846154,5071,1183,33995.93147,16,1387,0.95260989
89,236,64,0.49068323,14276,2118,13790.51191,15,1038,0.921029281
89,231,65,0.497781721,13419,3247,13790.51191,14,1038,0.921029281
100,84,49,0.439541041,5852,8056,46896.40678,4,1033,0.911738747
99,84,59,0.447391689,9051,3346,46896.40678,3,1032,0.912466844
100,84,49,0.439541041,5852,2504,46896.40678,5,1033,0.911738747
100,84,49,0.439541041,5852,1159,46896.40678,4,1033,0.911738747
100,84,49,0.439541041,5852,2715,46896.40678,3,1033,0.911738747
103,100,59,0.454394693,9449,1073,46896.40678,4,1103,0.914593698
111,26,60,0.386462882,9854,966,63564.3509,11,1263,0.919213974
98,27,57,0.38501292,10240,1621,63564.3509,10,1063,0.915590009
92,23,40,0.403951701,7182,2883,63564.3509,8,819,0.899012075
110,29,71,0.408565602,7845,11826,63564.3509,10,1361,0.925220938
105,28,50,0.385072095,9574,8258,63564.3509,13,1074,0.910941476
103,24,50,0.398214286,10552,2472,63564.3509,9,1017,0.908035714
103,24,50,0.398214286,10552,2162,63564.3509,11,1017,0.908035714
108,23,51,0.379146919,9574,1618,63564.3509,8,1158,0.914691943
115,29,47,0.37254902,10234,1198,63564.3509,12,1058,0.901960784
99,29,61,0.387175325,7919,1314,63564.3509,11,1133,0.919642857
111,26,60,0.386462882,9854,654,63564.3509,10,1263,0.919213974
103,24,50,0.398214286,10552,1608,63564.3509,11,1017,0.908035714
115,29,47,0.37254902,10234,4219,63564.3509,13,1058,0.901960784
108,23,51,0.379146919,9574,1293,63564.3509,9,1158,0.914691943
103,24,50,0.398214286,10552,1932,63564.3509,9,1017,0.908035714
102,27,52,0.380826737,9574,11981,63564.3509,12,1035,0.910290237
259,91,89,0.350439467,1887,1112,51885.59884,72,3268,0.926566487
269,91,93,0.349679576,1887,2353,51885.59884,73,3320,0.92504876
256,61,71,0.355542624,1887,3033,51885.59884,70,3181,0.925516439
259,108,99,0.348980162,1887,3729,51885.59884,77,3320,0.927633417
259,107,98,0.348908786,1887,3137,51885.59884,78,3315,0.927532177
259,107,98,0.348908786,1887,3149,51885.59884,77,3315,0.927532177
269,91,93,0.349679576,1887,2353,51885.59884,75,3320,0.92504876
298,115,108,0.350196592,1594,4259,51885.59884,82,3517,0.921887287
257,103,97,0.35095613,1887,2606,13854.49042,73,3299,0.927727784
165,315,127,0.480620155,24272,4372,32364.83017,23,1770,0.914728682
99,115,113,0.475551294,2524,5057,17671.14532,12,1987,0.952540748
101,120,109,0.473608445,3757,2783,17671.14532,11,1983,0.951535509
100,98,106,0.469377756,1874,1237,17671.14532,10,1941,0.95100441
112,127,105,0.470560748,6095,751,17671.14532,14,2028,0.947663551
97,128,110,0.475257227,4264,708,28753.57343,12,1944,0.952474277
98,120,117,0.478156505,2524,849,28753.57343,14,1985,0.952952472
61,298,113,0.441449814,14538,927,25895.42956,11,1015,0.94330855
64,298,116,0.4422202,14357,4998,25895.42956,12,1035,0.941765241
264,1394,80,0.496432212,19643,2311,49884.88825,39,2679,0.910295617
233,1437,74,0.498530492,22722,1567,49884.88825,31,2489,0.914401176
248,373,84,0.497895759,10701,51662,53812.22095,51,2841,0.919715118
233,329,91,0.522033898,9584,1475,53812.22095,56,2717,0.921016949
283,385,97,0.505266154,10869,1329,53812.22095,73,3230,0.919442072
276,379,91,0.502653302,10869,5990,53812.22095,68,3116,0.918632075
319,484,100,0.512269939,10952,5798,53812.22095,143,3593,0.918456033
248,373,84,0.497895759,10701,2179,53812.22095,53,2841,0.919715118
248,373,84,0.497895759,10701,1330,53812.22095,52,2841,0.919715118
283,385,97,0.505266154,10869,1840,53812.22095,75,3230,0.919442072
304,425,102,0.50491629,11190,2753,134994.9088,109,3459,0.919213394
325,508,100,0.506490201,11337,8002,134994.9088,146,3604,0.917281751
60,144,99,0.451236264,8470,521,17360.79085,9,1396,0.958791209
59,114,103,0.455149502,6112,1115,27016.92851,10,1446,0.960797342
128,33,65,0.437274135,1609,3914,14473.70103,20,1809,0.933918431
124,158,73,0.352654057,6587,1800,40993.88901,15,1515,0.924344112
127,133,77,0.368360937,6804,1091,40993.88901,16,1624,0.927470017
128,141,79,0.368421053,7584,1452,40993.88901,14,1639,0.927560838
126,129,75,0.365671642,4997,825,40993.88901,13,1616,0.927669346
122,138,76,0.35618932,5752,1500,40993.88901,15,1526,0.925970874
122,148,74,0.354740061,6157,1454,40993.88901,16,1513,0.925382263
127,167,76,0.364612776,8422,909,40993.88901,16,1642,0.928208027
130,176,67,0.347578348,8474,2976,23329.60797,13,1625,0.925925926
136,142,81,0.370708155,8579,1275,28056.87549,13,1728,0.927038627
136,143,79,0.371459113,8579,3699,28056.87549,15,1735,0.927311598
140,131,80,0.375,7923,3164,28056.87549,13,1748,0.925847458
131,167,72,0.360555556,8636,3526,28056.87549,13,1669,0.927222222
135,169,70,0.361279647,8793,3285,28056.87549,13,1678,0.925537783
139,127,79,0.371383482,7143,1412,28056.87549,13,1762,0.926880589
68,144,81,0.539772727,5173,4794,50716.61358,12,636,0.903409091
68,189,79,0.545193687,6252,12940,50716.61358,13,629,0.902439024
93,568,64,0.544274809,16100,6084,54430.05005,20,1217,0.929007634
93,568,64,0.544274809,16100,968,54430.05005,20,1217,0.929007634
68,882,48,0.543601359,17251,1316,54430.05005,14,815,0.922989807
93,568,64,0.544274809,16100,1089,54430.05005,18,1217,0.929007634
68,882,48,0.543601359,17251,1325,54430.05005,14,815,0.922989807
70,370,86,0.554339328,16369,700,26986.96295,10,1209,0.945269742
81,188,61,0.530073075,8622,1104,25722.93911,11,1698,0.954468803
54,176,48,0.545588235,7767,1982,25722.93911,9,1306,0.960294118
65,189,85,0.475644699,2329,1962,44660.5002,7,1331,0.953438395
243,1615,67,0.487661575,19410,1635,31139.66985,29,2310,0.904817861
132,84,86,0.562724014,6952,665,52514.0342,7,984,0.88172043
132,84,86,0.562724014,6952,2222,52514.0342,6,984,0.88172043
132,84,86,0.562724014,6952,1355,52514.0342,8,984,0.88172043
455,252,127,0.550964187,3246,1852,92063.85439,19,3901,0.895546373
464,254,124,0.54884992,3504,2681,92063.85439,19,3927,0.89432931
509,290,136,0.548923896,3752,2702,92063.85439,17,3998,0.887064566
488,333,141,0.549930971,3103,5936,92063.85439,21,3858,0.887712839
410,339,142,0.546049189,3103,2696,92063.85439,19,3412,0.892726321
132,189,70,0.441441441,2764,946,25603.0493,17,1755,0.930047695
130,183,60,0.435883015,2947,841,23078.81627,16,1648,0.926884139
117,158,57,0.440498442,2284,5058,23078.81627,15,1488,0.927102804
126,165,68,0.438340152,2284,4186,22618.54494,17,1585,0.926358854
131,197,80,0.442473118,2526,1144,22618.54494,16,1729,0.929569892
219,117,65,0.387129724,8391,2707,118938.5837,15,1739,0.888151175
219,124,74,0.389558233,8804,10822,118938.5837,12,1773,0.890060241
177,158,70,0.384566327,11525,2163,118938.5837,13,1391,0.887117347
219,108,65,0.386503067,7522,3441,118938.5837,20,1737,0.88803681
219,124,74,0.389558233,8804,13077,118938.5837,12,1773,0.890060241
213,113,57,0.385866802,8093,3721,118938.5837,14,1754,0.891713269
213,113,57,0.385866802,8093,5393,118938.5837,14,1754,0.891713269
213,113,57,0.385866802,8093,2860,118938.5837,14,1754,0.891713269
102,127,77,0.5,3029,2634,42482.92615,7,1502,0.936408978
102,125,79,0.503201024,3029,2128,42482.92615,6,1460,0.934699104
114,176,90,0.484883721,7221,1090,15127.96809,9,1606,0.93372093
191,275,63,0.480066445,2803,6856,30883.73348,25,2217,0.920681063
150,297,60,0.469740634,3869,907,30883.73348,16,1932,0.92795389
158,298,60,0.473461719,3869,1664,30883.73348,15,1971,0.925786754
152,298,60,0.473170732,3869,1180,30883.73348,18,1898,0.925853659
183,288,60,0.482853764,11913,2704,27768.72215,25,2354,0.92786756
180,299,56,0.482854864,11913,946,27768.72215,19,2328,0.928229665
177,277,53,0.482965932,11169,1859,27768.72215,24,2318,0.929058116
178,306,55,0.480289622,12156,1538,27768.72215,17,2308,0.928399035
88,187,92,0.469032707,18018,874,33390.6679,13,1349,0.938761308
38,144,67,0.572097378,10968,1474,34851.63155,13,1030,0.964419476
306,339,71,0.498794535,9408,4481,134994.9088,63,3427,0.918028395
305,344,70,0.498669505,9408,4359,134994.9088,60,3453,0.918839808
300,319,74,0.499321206,8944,3811,134994.9088,64,3383,0.918544665
307,362,70,0.495883134,9408,2154,58126.24751,57,3458,0.918459495
304,494,74,0.495281747,9608,1972,58126.24751,55,3405,0.918037207
305,543,74,0.498101952,10217,4308,58126.24751,51,3383,0.917299349
324,602,74,0.502083912,10276,4543,58126.24751,48,3275,0.909974993
320,555,73,0.492673993,9588,2019,58126.24751,50,3502,0.916274202
302,468,75,0.492038217,9248,2120,58126.24751,58,3466,0.91985138
107,250,110,0.529287599,5286,884,21672.20931,13,1788,0.94353562
107,117,67,0.485155196,5380,1512,19040.65528,17,1375,0.92780027
105,147,72,0.49287169,8193,434,19040.65528,17,1368,0.928716904
106,198,89,0.486066105,9979,985,19040.65528,19,1437,0.931302657
105,125,69,0.488215488,7382,5706,19040.65528,15,1380,0.929292929
408,437,58,0.502316708,6426,5883,52943.28146,302,3261,0.888798038
425,452,61,0.503254361,6426,5261,52943.28146,309,3416,0.889351731
432,464,57,0.506727596,5019,3470,52943.28146,285,3507,0.890327494
426,469,61,0.505930892,4874,7469,52943.28146,300,3452,0.890149562
403,423,57,0.501369113,7105,5366,52943.28146,300,3249,0.889649507
415,470,59,0.506256801,6218,5900,52943.28146,319,3261,0.88710555
412,435,58,0.502685285,6426,6018,52943.28146,300,3312,0.889366273
352,411,51,0.511176857,5794,4893,53069.27567,309,2690,0.884286654
391,456,55,0.50713246,5813,5008,53069.27567,314,3044,0.886171761
371,408,55,0.507841907,7004,6405,53069.27567,307,2817,0.883626098
401,455,56,0.508378302,6088,2063,53069.27567,318,3120,0.8861119
395,456,57,0.508598076,6470,3670,53069.27567,315,3036,0.884873215
390,454,53,0.508946905,5813,2965,53069.27567,310,3019,0.885596949
380,428,58,0.504932735,7162,942,53069.27567,312,2965,0.886397608
344,368,51,0.509459011,6065,1749,53069.27567,297,2669,0.885828078
389,450,53,0.510992276,5813,3797,53069.27567,315,2977,0.884432561
345,379,50,0.50881277,6065,1835,53069.27567,300,2662,0.885267709
395,293,50,0.510866416,12276,10347,49970.30897,191,3056,0.885540423
400,343,50,0.506802721,11168,5314,49970.30897,216,3128,0.886621315
375,346,51,0.509481669,9263,4848,49970.30897,205,2789,0.88147914
129,223,100,0.488517745,4906,2682,75810.43776,37,1787,0.932672234
128,219,88,0.490046838,3602,4745,75810.43776,32,1580,0.925058548
106,10,37,0.361022364,2039,19621,118938.5837,12,833,0.887113951
126,16,42,0.3652641,2774,1217,118938.5837,12,991,0.887197851
72,102,61,0.470930233,9506,724,33645.9877,9,616,0.895348837
72,102,61,0.470930233,9506,1952,33645.9877,8,616,0.895348837
72,102,61,0.470930233,9506,535,33645.9877,8,616,0.895348837
72,102,61,0.470930233,9506,3290,33645.9877,9,616,0.895348837
356,501,44,0.513368984,5904,4593,18597.21201,279,3010,0.894236482
356,501,44,0.513368984,5904,5258,18597.21201,279,3010,0.894236482
381,507,50,0.505678592,5263,3970,18597.21201,290,3141,0.891822828
368,509,48,0.501633502,5892,34722,18597.21201,286,2999,0.890703891
371,504,52,0.499262319,6141,3670,18597.21201,284,3018,0.890528179
344,497,42,0.506396256,6230,4257,18597.21201,275,2861,0.892667707
398,465,54,0.4910086,5090,3466,49387.2863,276,3439,0.89627313
427,526,53,0.512710858,4566,2610,52943.28146,299,3782,0.898550725
440,527,54,0.512577891,4629,3772,52943.28146,294,3893,0.898453727
426,495,56,0.504847482,4146,2691,52943.28146,306,3803,0.899266966
431,529,54,0.512597127,4629,3857,52943.28146,301,3816,0.8985166
99,68,132,0.544525547,3731,1210,34321.39937,15,2641,0.963868613
47,105,105,0.547428032,8902,1121,34321.39937,11,2072,0.977819726
83,53,122,0.530909091,4385,2149,34321.39937,9,2117,0.962272727
327,496,43,0.512929624,5520,1019,18597.21201,273,2728,0.892962357
341,498,42,0.512134412,5403,3905,18597.21201,271,2873,0.89390168
277,493,34,0.508152174,7471,301,18597.21201,246,2299,0.892468944
334,520,44,0.518460576,5515,1989,53069.27567,266,2862,0.895494368
308,469,40,0.517952364,9942,1876,53069.27567,275,2505,0.890508354
104,182,69,0.52042007,8567,1311,35861.47162,16,1610,0.939323221
110,190,66,0.53125,7310,412,23320.92604,15,1682,0.938616071
95,196,55,0.531788473,7257,1247,23320.92604,12,1588,0.943553179
78,437,68,0.559380379,21869,1671,37988.80625,11,1084,0.932874355
75,308,64,0.536812009,15761,837,37988.80625,12,1324,0.946390279
70,305,62,0.302325581,11144,798,31098.29863,10,661,0.904240766
156,219,74,0.510859301,11622,479,20626.42224,13,1962,0.926345609
147,282,81,0.516957862,16277,2226,20626.42224,15,1799,0.924460432
150,234,78,0.513355998,15166,890,20626.42224,15,1909,0.927149102
165,277,91,0.523606976,18180,804,15225.36949,14,2186,0.929817099
169,210,84,0.514651259,7175,729,36338.43718,15,2254,0.930251754
170,251,83,0.51565762,11713,856,36338.43718,15,2225,0.929018789
163,199,80,0.515477214,10779,3293,36338.43718,20,2163,0.929922614
163,199,80,0.515477214,10779,1831,36338.43718,14,2163,0.929922614
225,232,48,0.511988012,12026,3451,49970.30897,117,1777,0.887612388
345,250,48,0.518544684,12630,6476,49970.30897,154,2486,0.878134935
236,242,49,0.515632516,11138,8306,49970.30897,121,1843,0.886483886
289,209,44,0.522515213,13718,9330,49970.30897,140,2176,0.882758621
333,267,127,0.526699029,2584,2282,92063.85439,21,2963,0.898968447
331,274,124,0.533186537,2584,871,92063.85439,24,2848,0.895879207
