인허가일자,영업상태구분코드,영업상태명,폐업일자,구,법정동,도로명전체주소,사업장명,업태구분명,좌표정보(x),좌표정보(y),행정동명,행정동코드,소재지면적,교통 수,집객시설 수,교육 수,경쟁자 수,인허가 영업,인허가 폐업,인허가 영업+폐업,타업종비율,타업종경쟁자,버퍼내폐업비율,영업기간,아파트 세대수,제곱미터 당 임대료,임대료,총생활인구수,점심저녁시간대 생활인구수,골목상권,발달상권,구분불가,전통시장,관광특구,생존확률,생존예측
20211122,0,영업/정상,,마포구,서교동,"서울특별시 마포구 양화로 72, 효성해링턴타워101동 제1층 129호 (서교동)",참치야,일식,192555.052,449861.9558,합정동,11440680,38,97,14,149,385,1625,2032,3657,0.89472245,3272,0.555646705,252,3386,45314.8025,1724,23087.10524,26465.70576,0,1,0,0,0,0.06739235,0
20180213,0,영업/정상,,마포구,서교동,"서울특별시 마포구 양화로7길 6-5, 2층 201호 (서교동, 와와빌딩)",세상끝의라멘,일식,192437.5773,449930.212,합정동,11440680,94,96,17,151,383,1661,2073,3734,0.897429031,3351,0.55516872,1630,3504,45314.8025,4273,23087.10524,26465.70576,0,1,0,0,0,0.06739235,0
20171215,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 논현로74길 5, 지하1층 (역삼동)",대박 일본식 돈까스,일식,203424.2809,443824.5849,역삼1동,11680640,83,77,66,397,304,1877,1808,3685,0.917503392,3381,0.49063772,1690,12849,45886.5275,3801,108753.4728,134994.9088,0,1,0,0,0,0.06933341,0
20210531,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 역삼로 204, 삼환 아르누보 지하1층 B07,B08,B09,B10호 중 106호 (역삼동)",미나다,일식,203453.0744,443736.6858,역삼1동,11680640,14,80,59,353,278,1764,1666,3430,0.918950437,3152,0.485714286,427,11636,45886.5275,642,108753.4728,134994.9088,0,1,0,0,0,0.06933341,0
20220524,0,영업/정상,,강남구,역삼동,"서울특별시 강남구 역삼로 204, 삼환 아르누보 지하1층 B07,B08,B09,B10호 중 101호 (역삼동)",쉐프공팔,일식,203453.0744,443736.6858,역삼1동,11680640,14,80,59,353,278,1764,1666,3430,0.918950437,3152,0.485714286,69,11636,45886.5275,642,108753.4728,134994.9088,0,1,0,0,0,0.06933341,0
20190508,0,영업/정상,,서대문구,대현동,"서울특별시 서대문구 이화여대길 88-14, 1층 (대현동)",파파노다이닝,일식,194992.925,450796.9419,신촌동,11410585,40,89,29,196,118,1031,1268,2299,0.948673336,2181,0.55154415,1181,10140,41194.1475,1648,54698.26113,64012.98508,0,1,0,0,0,0.065798886,0
20200122,0,영업/정상,,서대문구,대현동,"서울특별시 서대문구 이화여대7길 37, 1층 (대현동)",더숲키친(THE forest kichen),일식,194992.925,450796.9419,신촌동,11410585,33,89,30,196,118,1031,1268,2299,0.948673336,2181,0.55154415,922,10140,41194.1475,1359,54698.26113,64012.98508,0,1,0,0,0,0.065798886,0
20190710,0,영업/정상,,서대문구,대현동,"서울특별시 서대문구 이화여대길 42, 2층 (대현동)",육산,일식,195147.4027,450735.3416,대흥동,11440600,23,94,28,233,115,1011,1251,2262,0.949160035,2147,0.553050398,1118,17464,41194.1475,947,22234.01291,23689.09175,0,1,0,0,0,0.065798886,0
20180411,0,영업/정상,,동작구,사당동,"서울특별시 동작구 동작대로27길 16-5, 1층 (사당동)",소라노호시,일식,198249.8726,442841.2079,사당2동,11590630,44,93,15,310,119,854,808,1662,0.928399519,1543,0.486161252,1573,13133,31809.9925,1397,31322.0979,31575.54927,0,1,0,0,0,0.06933341,0
20180502,0,영업/정상,,동작구,사당동,"서울특별시 동작구 동작대로29가길 23, 1층 (사당동)",후지스시,일식,198284.7518,442973.7514,사당2동,11590630,63,93,11,309,115,823,786,1609,0.928527035,1494,0.488502175,1552,14107,31809.9925,2015,31322.0979,31575.54927,0,1,0,0,0,0.06933341,0
20210520,0,영업/정상,,동작구,사당동,"서울특별시 동작구 동작대로27길 18, 2층 (사당동)",유미카츠 이수방배점,일식,198251.0657,442827.775,사당2동,11590630,73,93,17,310,119,865,812,1677,0.929039952,1558,0.484197973,438,13133,31809.9925,2328,31322.0979,31575.54927,0,1,0,0,0,0.06933341,0
20180411,0,영업/정상,,서초구,방배동,"서울특별시 서초구 서초대로1길 19-6, 1층 (방배동)",호시,일식,198426.0369,442878.3129,방배2동,11650610,44,99,16,321,118,899,826,1725,0.931594203,1607,0.47884058,1573,11333,34658.0905,1529,20575.19946,22618.54494,0,1,0,0,0,0.06933341,0
20201023,0,영업/정상,,서초구,방배동,"서울특별시 서초구 방배천로22길 4, 101동 102호 (방배동, 방배 노블루체 서리풀)",코우엔,일식,198433.7526,442439.3148,방배2동,11650610,34,97,19,276,142,1096,909,2005,0.929177057,1863,0.453366584,647,9080,34658.0905,1170,20575.19946,22618.54494,0,1,0,0,0,0.06933341,0
20200908,0,영업/정상,,강남구,논현동,"서울특별시 강남구 학동로30길 45, 지상1층 102호 (논현동)",푸드조각,일식,202860.768,445447.7848,논현1동,11680521,40,76,107,193,275,1626,1693,3319,0.917143718,3044,0.510093402,692,2157,38504.3175,1540,43998.42471,49387.2863,0,1,0,0,0,0.065798886,0
20180205,0,영업/정상,,강남구,논현동,"서울특별시 강남구 학동로34길 25, 지상1층 (논현동)",미야기,일식,202934.2136,445638.6059,논현2동,11680531,60,64,91,167,248,1466,1449,2915,0.914922813,2667,0.497084048,1638,2215,38504.3175,2310,44787.13118,52943.28146,0,1,0,0,0,0.06933341,0
20200323,0,영업/정상,,강남구,논현동,"서울특별시 강남구 학동로38길 46, 지상1층 101호 (논현동)",토라레스토랑,일식,202993.6047,445523.046,논현2동,11680531,70,64,92,175,240,1439,1465,2904,0.917355372,2664,0.504476584,861,2215,38504.3175,2695,44787.13118,52943.28146,0,1,0,0,0,0.065798886,0
20180824,0,영업/정상,,강남구,논현동,"서울특별시 강남구 언주로 615, 논현 아이파크 지상1층 103호 (논현동)",와사이 진,일식,203108.3618,445369.4291,논현2동,11680531,64,65,86,166,255,1584,1611,3195,0.920187793,2940,0.504225352,1438,2378,38504.3175,2445,44787.13118,52943.28146,0,1,0,0,0,0.065798886,0
20190517,0,영업/정상,,강남구,논현동,"서울특별시 강남구 봉은사로29길 6, 지하1층 B102호 (논현동)",달아,일식,203009.8028,445107.8428,역삼1동,11680640,58,80,180,255,308,1891,1905,3796,0.91886196,3488,0.501844046,1172,2541,38504.3175,2221,108753.4728,134994.9088,0,1,0,0,0,0.06933341,0
20190419,0,영업/정상,,강남구,논현동,"서울특별시 강남구 봉은사로29길 35, 제지하2층 제비201호,제비202호,주방12호 (논현동, 한양수자인 어반게이트)",호랑이돈까스,일식,202894.2962,445277.7231,역삼1동,11680640,5,82,151,263,287,1810,1840,3650,0.921369863,3363,0.504109589,1200,2157,38504.3175,186,108753.4728,134994.9088,0,1,0,0,0,0.065798886,0
20180424,0,영업/정상,,강남구,논현동,"서울특별시 강남구 논현로114길 22, 1층 1호 (논현동)",호별관,일식,203048.5461,445185.3222,역삼1동,11680640,25,80,132,218,295,1770,1810,3580,0.917597765,3285,0.505586592,1560,2541,38504.3175,958,108753.4728,134994.9088,0,1,0,0,0,0.065798886,0
20180927,0,영업/정상,,강남구,논현동,"서울특별시 강남구 언주로115길 15, 1층 102호 (논현동)",마이니치라멘,일식,203065.8033,445294.4493,역삼1동,11680640,46,69,100,203,269,1656,1703,3359,0.919916642,3090,0.50699613,1404,2378,38504.3175,1779,108753.4728,134994.9088,0,1,0,0,0,0.065798886,0
20170912,0,영업/정상,,서초구,방배동,"서울특별시 서초구 동광로1길 112, 1층 104-1호 (방배동, 롯데캐슬헤론)",국,일식,198542.4874,443859.3596,방배본동,11650590,46,77,12,318,49,348,405,753,0.934926959,704,0.537848606,1784,11909,34658.0905,1607,18367.29344,17509.8567,0,1,0,0,0,0.065798886,0
20181105,0,영업/정상,,강서구,등촌동,"서울특별시 강서구 강서로 426, 효성인텔리안 1층 108호 (등촌동)",강서 돈부리,일식,185811.9473,451247.7998,등촌3동,11500535,39,84,9,305,134,861,692,1553,0.91371539,1419,0.445589182,1365,10400,33793.1825,1325,39779.1394,42257.62962,0,1,0,0,0,0.06933341,0
20180525,0,영업/정상,,강서구,등촌동,"서울특별시 강서구 강서로56가길 45, 1층 (등촌동)",나오키,일식,185799.7238,451045.5979,등촌3동,11500535,100,77,10,353,137,867,695,1562,0.912291933,1425,0.444942382,1529,13208,33793.1825,3379,39779.1394,42257.62962,0,1,0,0,0,0.06933341,0
20220223,0,영업/정상,,강서구,마곡동,"서울특별시 강서구 강서로 405, 우성르보아 1층 107호 (마곡동)",스시 산,일식,185706,451076,가양1동,11500603,34,72,10,357,138,884,687,1571,0.912157861,1433,0.437301082,159,13002,40166.2525,1370,50116.53758,55247.40565,0,1,0,0,0,0.06933341,0
20190522,0,영업/정상,,강서구,마곡동,"서울특별시 강서구 마곡중앙6로 45, 리더스퀘어마곡 1층 101호 (마곡동)",이치류 양심,일식,185144,450938,발산1동,11500611,57,81,8,360,137,789,547,1336,0.89745509,1199,0.409431138,1167,10984,40166.2525,2281,35327.64984,35286.78995,0,1,0,0,0,0.07100597,0
20180404,0,영업/정상,,강서구,마곡동,"서울특별시 강서구 마곡동로 62, 마곡사이언스타워 1층 110호 (마곡동)",지카세,일식,185247,450934,발산1동,11500611,46,80,9,360,132,809,592,1401,0.905781585,1269,0.422555318,1580,10297,40166.2525,1848,35327.64984,35286.78995,0,1,0,0,0,0.06933341,0
20180517,0,영업/정상,,강서구,마곡동,"서울특별시 강서구 마곡동로 62, 마곡사이언스타워 1층 105호 (마곡동)",은행골,일식,185247,450934,발산1동,11500611,49,80,8,360,132,809,592,1401,0.905781585,1269,0.422555318,1537,10297,40166.2525,1976,35327.64984,35286.78995,0,1,0,0,0,0.06933341,0
20200831,0,영업/정상,,강서구,마곡동,"서울특별시 강서구 마곡동로 61, 에이스프라자 3층 301,302호 (마곡동)",일식비,일식,185200,450940,발산1동,11500611,153,78,16,360,137,814,573,1387,0.901225667,1250,0.413121846,700,10297,40166.2525,6149,35327.64984,35286.78995,0,1,0,0,0,0.06933341,0
20210609,0,영업/정상,,강서구,마곡동,"서울특별시 강서구 마곡중앙6로 65, 지투프라자 2층 204호, 205호 (마곡동)",깊고푸른참치,일식,185318,450914,발산1동,11500611,143,76,9,368,130,790,596,1386,0.906204906,1256,0.43001443,418,10297,40166.2525,5749,35327.64984,35286.78995,0,1,0,0,0,0.06933341,0
20201028,0,영업/정상,,강서구,마곡동,"서울특별시 강서구 마곡중앙6로 45, 리더스퀘어마곡 2층 203호 (마곡동)",다온참치,일식,185144,450938,발산1동,11500611,135,81,11,360,137,789,547,1336,0.89745509,1199,0.409431138,642,10984,40166.2525,5431,35327.64984,35286.78995,0,1,0,0,0,0.07100597,0
20181016,0,영업/정상,,강서구,마곡동,"서울특별시 강서구 마곡중앙6로 63, 마곡테크노타워 1층 109호 (마곡동)",토리아에즈,일식,185297,450920,발산1동,11500611,42,76,9,364,133,813,600,1413,0.905874027,1280,0.42462845,1385,10297,40166.2525,1705,35327.64984,35286.78995,0,1,0,0,0,0.06933341,0
20190513,0,영업/정상,,관악구,신림동,"서울특별시 관악구 남부순환로185길 5, 1층 (신림동)",거해참치,일식,193943.3168,442534.4377,서원동,11620645,66,94,13,127,141,1252,1246,2498,0.943554844,2357,0.498799039,1176,2824,31104.7,2053,22427.01311,21672.99278,0,1,0,0,0,0.06933341,0
20211207,0,영업/정상,,관악구,신림동,"서울특별시 관악구 남부순환로 1630, 1층 (신림동)",긴자료코 신림점,일식,193896.2779,442450.8958,서원동,11620645,62,90,13,110,144,1265,1258,2523,0.942925089,2379,0.498612763,237,2824,31104.7,1928,22427.01311,21672.99278,0,1,0,0,0,0.06933341,0
20180416,0,영업/정상,,관악구,신림동,"서울특별시 관악구 신림로68길 28, 1층 (신림동)",참치집,일식,193813.9753,442721.8606,서원동,11620645,45,89,13,124,153,1246,1272,2518,0.93923749,2365,0.505162828,1568,1622,31104.7,1400,22427.01311,21672.99278,0,1,0,0,0,0.065798886,0
20191112,0,영업/정상,,관악구,봉천동,"서울특별시 관악구 봉천로 283-1, 2층 (봉천동)",이사부키친,일식,193994.496,442821.4167,신림동,11620695,20,103,16,130,152,1242,1235,2477,0.938635446,2325,0.498587,993,3241,34241.72278,685,30257.10923,30211.60385,0,1,0,0,0,0.06933341,0
20211217,0,영업/정상,,관악구,봉천동,"서울특별시 관악구 봉천로13길 9, 1층 102호 (봉천동)",히어로 카츠&소바,일식,193758.9474,442999.7445,신림동,11620695,13,99,13,124,140,1131,1150,2281,0.938623411,2141,0.50416484,227,2978,34241.72278,442,30257.10923,30211.60385,0,1,0,0,0,0.065798886,0
20170906,0,영업/정상,,서초구,반포동,"서울특별시 서초구 신반포로 지하 200, 지하1층 T-019호 (반포동, 강남터미널 지하쇼핑몰)",쇼부 일본라멘 전문점 (강남고속터미널1호점),일식,200367.5886,444873.4378,반포4동,11650581,24,76,17,483,69,375,473,848,0.918632075,779,0.557783019,1790,21471,48568.03875,1168,43342.3542,50716.61358,0,1,0,0,0,0.065798886,0
20190826,0,영업/정상,,강남구,대치동,"서울특별시 강남구 삼성로58길 13, 지상2층 (대치동)",어원,일식,205445.6252,444072.4451,대치1동,11680600,113,68,25,1520,146,875,857,1732,0.915704388,1586,0.494803695,1071,18310,48644.62167,5516,28448.57765,31139.66985,0,1,0,0,0,0.06933341,0
20200721,0,영업/정상,,서초구,양재동,"서울특별시 서초구 동산로 18, 1층 104호 (양재동)",시민참치 정육점,일식,203621.5767,440823.3091,양재2동,11650652,39,51,2,52,62,546,574,1120,0.944642857,1058,0.5125,741,390,29253.71625,1141,37934.71887,42482.92615,0,1,0,0,0,0.16753066,0
20181101,0,영업/정상,,서초구,양재동,"서울특별시 서초구 강남대로8길 44, 1층 (양재동)",코노미,일식,203749.735,440744.09,양재2동,11650652,80,53,3,51,59,523,556,1079,0.945319741,1020,0.515291937,1369,390,29253.71625,2344,37934.71887,42482.92615,0,1,0,0,0,0.12632842,0
20181113,0,영업/정상,,서대문구,창천동,"서울특별시 서대문구 연세로4길 61, 1층 (창천동)",홋카이도 부타동 스미레,일식,194587.8505,450701.3512,신촌동,11410585,20,120,32,232,139,1156,1415,2571,0.945935434,2432,0.550369506,1357,10666,41194.1475,816,54698.26113,64012.98508,0,1,0,0,0,0.065798886,0
20170816,0,영업/정상,,서대문구,창천동,"서울특별시 서대문구 명물길 26, 1층 (창천동)",엠브로 돈까스 신촌점,일식,194470.8913,450623.6911,대흥동,11440600,92,135,36,263,152,1235,1515,2750,0.944727273,2598,0.550909091,1811,10384,41194.1475,3790,22234.01291,23689.09175,0,1,0,0,0,0.065798886,0
20210126,0,영업/정상,,서대문구,창천동,"서울특별시 서대문구 연세로4길 12, 용성빌딩 1층 (창천동)",신(新) 유진참치,일식,194441.0658,450526.8653,대흥동,11440600,101,143,35,289,162,1279,1581,2860,0.943356643,2698,0.552797203,552,11211,41194.1475,4166,22234.01291,23689.09175,0,1,0,0,0,0.065798886,0
20181227,0,영업/정상,,서대문구,창천동,"서울특별시 서대문구 연세로9길 37, 1층 102호 (창천동)",김판석초밥,일식,194151.6628,450703.8153,서교동,11440660,50,137,38,283,285,1695,1929,3624,0.921357616,3339,0.532284768,1313,7544,41194.1475,2039,73351.93437,92063.85439,0,1,0,0,0,0.065798886,0
20171103,0,영업/정상,,서대문구,창천동,"서울특별시 서대문구 연세로7안길 18, 2층 (창천동)",기중상점,일식,194263.7271,450657.9179,서교동,11440660,76,140,36,279,227,1488,1769,3257,0.930303961,3030,0.543137857,1732,8282,41194.1475,3136,73351.93437,92063.85439,0,1,0,0,0,0.065798886,0
20220126,0,영업/정상,,서대문구,창천동,"서울특별시 서대문구 연세로7길 58, 1층 (창천동)",타코야끼 in 문어,일식,194075.795,450666.5488,서교동,11440660,28,136,37,288,291,1754,1973,3727,0.921921116,3436,0.529380199,187,5738,41194.1475,1153,73351.93437,92063.85439,0,1,0,0,0,0.065798886,0
20211105,0,영업/정상,,서대문구,창천동,"서울특별시 서대문구 연세로7안길 31, 1층 (창천동)",주간,일식,194193.2878,450642.4797,서교동,11440660,53,136,37,279,265,1590,1855,3445,0.923076923,3180,0.538461538,269,8474,41194.1475,2172,73351.93437,92063.85439,0,1,0,0,0,0.065798886,0
20180827,0,영업/정상,,서대문구,창천동,"서울특별시 서대문구 연세로5가길 21, 1층 (창천동)",어사출또 신촌점,일식,194221.5198,450550.4852,서교동,11440660,151,138,37,284,234,1507,1818,3325,0.92962406,3091,0.546766917,1435,8474,41194.1475,6229,73351.93437,92063.85439,0,1,0,0,0,0.065798886,0
20190513,0,영업/정상,,성동구,성수동2가,"서울특별시 성동구 성수일로10가길 4, 1층 101호 (성수동2가)",도화 刀火,일식,204521.9699,449527.1545,성수2가3동,11200690,36,76,9,91,91,777,542,1319,0.93100834,1228,0.410917362,1176,7254,37242.74125,1341,34235.33082,41819.70572,0,1,0,0,0,0.06933341,0
20180720,0,영업/정상,,강북구,미아동,"서울특별시 강북구 월계로7나길 41, 2층 (미아동)",분코,일식,202722.5311,456710.3328,송중동,11305545,59,132,11,334,69,699,651,1350,0.948888889,1281,0.482222222,1473,22978,31235.2425,1837,34701.06126,34991.12653,0,1,0,0,0,0.06933341,0
20210409,0,영업/정상,,강북구,미아동,서울특별시 강북구 도봉로10길 34 (미아동),사시미 공방,일식,202679.0475,456878.7507,송중동,11305545,50,120,9,284,65,697,666,1363,0.952311079,1298,0.488628026,479,22685,31235.2425,1576,34701.06126,34991.12653,0,1,0,0,0,0.06933341,0
20191218,0,영업/정상,,강남구,대치동,"서울특별시 강남구 영동대로86길 17, 육인빌딩 지하1층 (대치동)",유키즈시,일식,205718.6998,445123.514,대치2동,11680610,189,63,46,830,194,998,1012,2010,0.903482587,1816,0.503482587,957,9293,48644.62167,9170,50216.49728,58872.21116,0,1,0,0,0,0.065798886,0
20181018,0,영업/정상,,강남구,대치동,"서울특별시 강남구 테헤란로98길 28, 성연빌딩 지상2층 2호 (대치동)",와려,일식,205482.6566,444929.4197,대치2동,11680610,98,63,38,1215,253,1312,1287,2599,0.902654867,2346,0.495190458,1383,10317,48644.62167,4767,50216.49728,58872.21116,0,1,0,0,0,0.06933341,0
20190404,0,영업/정상,,강남구,논현동,"서울특별시 강남구 논현로131길 20, 에이치시하우스 지상1층 (논현동)",더쿠앤×커피,일식,202460.4602,445789.9713,논현1동,11680521,36,69,149,222,370,2115,2141,4256,0.91306391,3886,0.503054511,1215,2193,38504.3175,1386,43998.42471,49387.2863,0,1,0,0,0,0.065798886,0
20180719,0,영업/정상,,강남구,논현동,"서울특별시 강남구 논현로146길 13, 지상1층 (논현동)",스시안,일식,202596.6824,446232.7948,논현1동,11680521,39,53,218,328,377,1946,1889,3835,0.901694915,3458,0.492568449,1474,2469,38504.3175,1512,43998.42471,49387.2863,0,1,0,0,0,0.06933341,0
20220103,0,영업/정상,,강남구,논현동,"서울특별시 강남구 학동로31길 15, 지상1층 (논현동)",코마츠(KOMATSU),일식,202727.5577,445933.9901,논현1동,11680521,91,63,132,205,323,1794,1824,3618,0.910724157,3295,0.504145937,210,2999,38504.3175,3485,43998.42471,49387.2863,0,1,0,0,0,0.065798886,0
20211201,0,영업/정상,,강남구,논현동,"서울특별시 강남구 학동로 165, 1동 지상1층 116호 (논현동, 마일스디오빌)",부엉이돈가스 학동역점,일식,202484.0651,445740.3267,논현1동,11680521,41,68,149,212,359,2090,2132,4222,0.914969209,3863,0.504973946,243,2561,38504.3175,1562,43998.42471,49387.2863,0,1,0,0,0,0.065798886,0
20210708,0,영업/정상,,강남구,논현동,"서울특별시 강남구 논현로131길 24, 지상1층 101호 (논현동)",동경규동 학동점,일식,202433.835,445775.85,논현1동,11680521,53,70,147,221,372,2134,2162,4296,0.913407821,3924,0.503258845,389,1990,38504.3175,2037,43998.42471,49387.2863,0,1,0,0,0,0.065798886,0
20190214,0,영업/정상,,강남구,논현동,"서울특별시 강남구 학동로33길 27, 지상1층 101호 (논현동)",히로야,일식,202763.3883,446030.5499,논현2동,11680531,46,62,135,220,328,1732,1761,3493,0.90609791,3165,0.504151159,1264,3110,38504.3175,1752,44787.13118,52943.28146,0,1,0,0,0,0.065798886,0
20200305,0,영업/정상,,강남구,논현동,"서울특별시 강남구 논현로146길 21, 지상1층 (논현동)",포레,일식,202652.1271,446254.673,논현2동,11680531,98,50,225,317,389,1982,1929,3911,0.900536947,3522,0.493224239,879,2555,38504.3175,3764,44787.13118,52943.28146,0,1,0,0,0,0.06933341,0
